7.895800000000000374e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01,1.000000000000000000e+00
7.650000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00
1.610000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.965499298529852723e+01,1.000000000000000000e+00
2.623750000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,-1.000000000000000000e+00
7.895800000000000374e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00
1.350000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
7.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00
7.724999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,-1.000000000000000000e+00
2.623750000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00
2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.494999999999999929e+01,-1.000000000000000000e+00
7.879199999999999982e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,-1.000000000000000000e+00
4.239999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,1.000000000000000000e+00
2.853750000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.100000000000000000e+01,1.000000000000000000e+00
2.630000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+01,-1.000000000000000000e+00
7.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,-1.000000000000000000e+00
7.895800000000000374e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00
7.924999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,-1.000000000000000000e+00
2.772080000000000055e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.850000000000000000e+01,1.000000000000000000e+00
2.115000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01,-1.000000000000000000e+00
2.115000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.250000000000000000e+01,1.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
2.569999999999999929e+01,2.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,-1.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00
7.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,-1.000000000000000000e+00
1.524579999999999913e+01,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
2.217792000000000030e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+01,1.000000000000000000e+00
7.895800000000000374e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
1.070829999999999949e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.400562550573419784e+01,1.000000000000000000e+00
1.445420000000000016e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.835499298529852652e+01,1.000000000000000000e+00
7.879199999999999982e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,-1.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,-1.000000000000000000e+00
7.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,-1.000000000000000000e+00
2.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.390000000000000036e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,-1.000000000000000000e+00
7.775000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
5.200000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,2.700000000000000000e+01,-1.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00
7.795799999999999841e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00
7.884999999999999432e+01,1.000000000000000000e+00,0.000000000000000000e+00,7.600000000000000000e+01,-1.000000000000000000e+00
7.924999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,1.000000000000000000e+00
7.854199999999999626e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,-1.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,1.000000000000000000e+00
5.544169999999999732e+01,1.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,-1.000000000000000000e+00
2.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.000000000000000000e+00
7.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
7.775000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00
8.516700000000000159e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,-1.000000000000000000e+00
2.252499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
7.820800000000000196e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00
7.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
8.712500000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.367678197978894339e+00,1.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+01,1.000000000000000000e+00
1.504579999999999984e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,1.000000000000000000e+00
7.779200000000000337e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,-1.000000000000000000e+00
3.167920000000000158e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,-1.000000000000000000e+00
7.283299999999999663e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+01,-1.000000000000000000e+00
2.217792000000000030e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,-1.000000000000000000e+00
1.445420000000000016e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00
6.437500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
1.669999999999999929e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
7.524169999999999447e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,-1.000000000000000000e+00
1.575000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,-1.000000000000000000e+00
7.750000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
5.775000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01,-1.000000000000000000e+00
7.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
7.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
1.610000000000000142e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01,-1.000000000000000000e+00
7.795799999999999841e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+00
2.325000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,2.435000000000000142e+01,-1.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,1.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
2.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,1.000000000000000000e+00
2.546669999999999945e+01,0.000000000000000000e+00,4.000000000000000000e+00,1.994999999999999929e+01,-1.000000000000000000e+00
6.437500000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468476e+00,1.000000000000000000e+00
7.895800000000000374e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,1.000000000000000000e+00
7.854199999999999626e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
7.224999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.650000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,-1.000000000000000000e+00
4.689999999999999858e+01,1.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00
4.689999999999999858e+01,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,-1.000000000000000000e+00
1.515500000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,-1.000000000000000000e+00
2.623750000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,6.100000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,1.000000000000000000e+00
2.655000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,3.100000000000000000e+01,1.000000000000000000e+00
5.186249999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000142e+01,1.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+00
2.655000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.455000000000000071e+01,1.000000000000000000e+00
2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00
8.315829999999999700e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,-1.000000000000000000e+00
7.895800000000000374e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
5.526478183134599043e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.050000000000000000e+01,1.000000000000000000e+00
1.218329999999999913e+01,0.000000000000000000e+00,2.000000000000000000e+00,3.600000000000000000e+01,-1.000000000000000000e+00
3.138749999999999929e+01,4.000000000000000000e+00,2.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00
7.549999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
2.217792000000000030e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,-1.000000000000000000e+00
7.854199999999999626e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,-1.000000000000000000e+00
2.655000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,1.000000000000000000e+00
1.377500000000000036e+01,0.000000000000000000e+00,2.000000000000000000e+00,2.600000000000000000e+01,-1.000000000000000000e+00
7.733299999999999841e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,-1.000000000000000000e+00
1.524579999999999913e+01,1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
1.350000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,-1.000000000000000000e+00
7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,1.000000000000000000e+00
2.202499999999999858e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,-1.000000000000000000e+00
5.049580000000000268e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,1.000000000000000000e+00
3.437500000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00
2.772080000000000055e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.455000000000000071e+01,-1.000000000000000000e+00
8.962500000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,-1.000000000000000000e+00
7.549999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
7.224999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.000000000000000000e+00
1.390000000000000036e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,1.000000000000000000e+00
7.229199999999999626e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
3.138749999999999929e+01,1.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,-1.000000000000000000e+00
3.675000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,-1.000000000000000000e+00
5.544169999999999732e+01,1.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,3.600000000000000000e+01,-1.000000000000000000e+00
8.315829999999999700e+01,0.000000000000000000e+00,2.000000000000000000e+00,6.400000000000000000e+01,-1.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00
8.315829999999999700e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.700000000000000000e+01,1.000000000000000000e+00
5.310000000000000142e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,-1.000000000000000000e+00
7.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
2.475208000000000084e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01,-1.000000000000000000e+00
1.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00
2.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+01,-1.000000000000000000e+00
8.050000000000000711e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00
6.954999999999999716e+01,8.000000000000000000e+00,2.000000000000000000e+00,2.220709270203874652e+01,-1.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.024709270203874922e+01,1.000000000000000000e+00
1.450000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.150000000000000000e+01,1.000000000000000000e+00
1.234999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.100000000000000000e+01,1.000000000000000000e+00
3.250000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
7.854199999999999626e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,1.000000000000000000e+00
1.345000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
7.775000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,-1.000000000000000000e+00
1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,1.000000000000000000e+00
8.112500000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.237049220074534439e+00,-1.000000000000000000e+00
1.550000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.865208568733727290e+01,-1.000000000000000000e+00
1.440000000000000036e+01,0.000000000000000000e+00,2.000000000000000000e+00,3.300000000000000155e-01,1.000000000000000000e+00
2.275250000000000057e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,-1.000000000000000000e+00
1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00
2.574170000000000158e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.087079762404620098e+01,1.000000000000000000e+00
7.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01,-1.000000000000000000e+00
1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00
2.772080000000000055e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+01,-1.000000000000000000e+00
7.895800000000000374e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00
2.252499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,1.000000000000000000e+00
7.049999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
7.350000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00
2.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,-1.000000000000000000e+00
7.775000000000000355e+00,4.000000000000000000e+00,2.000000000000000000e+00,3.800000000000000000e+01,-1.000000000000000000e+00
4.250000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,1.000000000000000000e+00
7.879199999999999982e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,-1.000000000000000000e+00
1.648667000000000087e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,1.000000000000000000e+00
2.115000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,-1.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,1.000000000000000000e+00
1.385829999999999984e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,-1.000000000000000000e+00
8.050000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,-1.000000000000000000e+00
7.795799999999999841e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00
2.744579999999999842e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,-1.000000000000000000e+00
1.524579999999999913e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.865208568733727290e+01,-1.000000000000000000e+00
7.795799999999999841e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,1.000000000000000000e+00
7.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.970927020387468032e+00,-1.000000000000000000e+00
1.509999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.050000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00
